Visual_score_norm,hfp_our_norm
0,2.79904E-06
0,0.005027558
0.053097345,0.214299957
0,0.074990274
0,0
0.234513274,0.262626045
0.053097345,0.089332644
0.03539823,0.114374982
0.159292035,0.088767853
0,0.068996926
0.03539823,0.108143769
0.123893805,0.113279226
0.199115044,0.195479443
0,0.161168568
0.10619469,0.013641804
0.123893805,0.067046637
0,0.03727423
0.03539823,0.084896746
0.053097345,0.160007915
0,2.42839E-06
0.150442478,0.110972031
0,0.005180861
0,0.009792669
0.292035398,0.156685123
0,2.67306E-06
0.053097345,0.0248255
0.300884956,0.26836855
0.212389381,0.162608468
0,0.067167328
0,0.022683485
0,0.067396739
0.053097345,0.187586148
0.159292035,0.400429196
0,1.0764E-06
0.181415929,0.170919033
0.415929204,0.494134177
0,0.079000943
0,0.065341757
0.168141593,0.191167784
0.14159292,0.143716469
0,0.075320198
0.252212389,0.056857372
0,0.056615688
0,0.243766969
0.10619469,0.083754628
0,0.005939107
0,0.080002922
0.216814159,0.088904957
0.10619469,0.129140892
0.097345133,0.270036489
0.07079646,0.034997692
0,0.041954196
0.265486726,0.24400031
0,0.110171249
0,0.083410415
0.424778761,0.414974375
0.03539823,0.096855865
0,0.107890023
0,0.054126055
0,3.38299E-06
0,0.078141949
0,0.013632685
0.451327434,0.176263404
0,0.084474658
0,0.143334213
0,0.160001214
0.03539823,0.056360022
0.455752212,0.083603662
0.053097345,0.072411566
0,0.066478989
0.150442478,0.299089762
0,0.042387601
0.123893805,0.056711262
0,0.114615766
0,0.014048052
0.14159292,0.241575298
0.221238938,0.154900969
0.274336283,0.275545948
0,0.203189908
0,0.096145273
0,0.047966486
0.238938053,0.081019166
0,0.085624586
0.212389381,0.132564379
0,0.079393231
0,0.012936984
0,0.353051672
0,0.018748881
0.743362832,0.760177543
0,0.016263836
0.03539823,0.073859602
0.238938053,0.319734928
0.221238938,0.072200435
0.053097345,0.116351992
0,0.005005702
0,0.084202408
0,0.043242791
0.10619469,0.076476567
0.03539823,0.081867782
0.247787611,0.034986809
0.292035398,0.212496704
0,0.062306593
0.14159292,0.201993498
0.053097345,0.174122586
0.274336283,0.210670203
0.10619469,0.154719396
0,0.056041869
0.504424779,0.136776559
0,0.01963272
0.053097345,0.084058871
0.362831858,0.239249855
0.415929204,0.323937493
0.053097345,0.05456715
0.03539823,0.123511043
0.159292035,0.274284405
0,0.012105204
0.230088496,0.131440247
0.389380531,0.290121225
0,0.190916781
0,0.010318668
0,0.220833429
0.146017699,0.343342205
0.088495575,0.130026456
0,0.097090931
0.199115044,0.355334976
0.628318584,0.613245189
0.097345133,0.192619286
0,0.080000301
0.340707965,0.283906419
0.03539823,5.20277E-07
0,0.149834273
0.336283186,0.19289886
0.053097345,0.215093708
0,0.03255074
0.053097345,0.235406808
0.048672566,0.146993209
0,0.007329075
0.053097345,0.07341512
0,0.048531535
0,2.16704E-07
0,0.007029874
0.115044248,0.152756741
0.238938053,0.337741422
0.336283186,0.30144457
0.146017699,0.313115392
0.10619469,0.08506706
0.10619469,0.099495834
0.292035398,0.358439597
0.053097345,0.013945254
0,0.073231508
0.610619469,0.412259694
0.14159292,0.039585285
0.221238938,0.252451367
0.03539823,0.104513416
0.053097345,0.082379452
0.053097345,0.092434695
0.03539823,0.152784513
0,0.228729321
0.389380531,0.199656855
0.221238938,0.239798797
0.159292035,0.098026037
0.053097345,0.052529286
0.053097345,0.111230574
0.03539823,0.089864462
0.053097345,0.075885479
0.292035398,0.286084878
0.504424779,0.445237149
0.230088496,0.261957353
0.398230088,0.339961279
0,0.133625706
0.247787611,0.015352972
0.097345133,0.1477501
0,0.054819014
0.238938053,0.257591689
0.10619469,0.057867698
0.172566372,0.238674931
0.14159292,0.203480778
0.221238938,0.199868336
0,0.158607848
0.982300885,0.487244305
0.230088496,0.095110503
0,0.051811399
0.256637168,0.242333578
0.690265487,0.965189985
0.10619469,0.132961131
0.256637168,0.201007439
0.14159292,0.097056649
0.327433628,0.30285292
0.362831858,0.315319099
0.159292035,0.160011632
0.380530973,0.231107851
0.053097345,0.050078356
0.283185841,0.259499785
0.03539823,0.150362406
0.10619469,0.02279334
0.053097345,0.162624513
0.380530973,0.2379207
0.212389381,0.294963584
0.185840708,0.179651397
0.185840708,0.255859255
0.146017699,0.127691413
0.486725664,0.194873061
0.327433628,0.504690773
0.389380531,0.823149141
0.181415929,0.21493518
0,0.084119145
0.252212389,0.223406439
0.380530973,0.313174291
0.053097345,0.178695757
0.438053097,0.481302356
0.451327434,0.245061298
0.380530973,0.325202787
0.287610619,0.239525955
0.238938053,0.068598866
0.274336283,0.262978366
0.123893805,0.170789575
0.292035398,0.334223152
0.376106195,0.231626455
0.194690265,0.17628167
0.451327434,0.221788617
0.238938053,0.222060784
0.256637168,0.304065419
0,0.182126334
0.274336283,0.16912709
0.305309735,0.358432823
0.185840708,0.220863486
0.247787611,0.344687476
0.305309735,0.080769365
0.053097345,0.106652015
0.283185841,0.212705398
0,0.006402926
0.10619469,0.158715706
0.17699115,0.347781671
0.03539823,0.08
0.159292035,0.075701746
0.123893805,0.086816795
0.185840708,0.189634521
0.199115044,0.175165983
0.185840708,0.408214385
0.362831858,0.240350649
0.230088496,0.15579768
0.743362832,0.792183539
0.221238938,0.033687584
0.199115044,0.231717037
0.053097345,0.224824998
0.14159292,0.057539612
0.371681416,0.290316009
0.212389381,0.207803581
0.159292035,0.149967654
0.247787611,0.0813393
0.261061947,0.139292244
0.07079646,0.021087119
0.14159292,0.203535097
0.053097345,0.125754751
0.053097345,0.075650528
0,0.062802954
0.146017699,0.230726609
0.053097345,0.06886278
0.03539823,0.127080799
0,0.02262199
0,0.104506752
0,0.128022541
0.061946903,0.139423289
0.10619469,0.138158543
0,0.047310886
0,0.093343638
0,0.070577295
0,0.00670885
0.03539823,0.092096373
0,0.004158091
0,0.091963137
